Timestamp (s),ArmDisarm,DesiredSpeed (m/s),LongitudinalSpeed (m/s),LateralSpeed (m/s),MeasuredSpeed (m/s),ObstacleDistance (m),Steering (rad),SystemCmdSpeed (m/s),SystemCmdSteering (rad),YawAngle (rad),YawRate (rad/s),Throttle (%),DataType
5.57,0,0,0,0,0,2.09185,0.00445068,0,0.00445068,0,0,0,1
5.57167,0,0,0,0,0,2.09185,0.00445068,0,0.00445068,0,0,0,1
5.57333,0,0,0,0,0,2.09185,0.00445068,0,0.00445068,0,0,0,1
5.575,0,0,0,0,0,2.09185,0.00153894,0,0.00153894,0,0,0,1
5.57667,0,0,0,0,0,2.09185,0.00153894,0,0.00153894,0,0,0,1
5.57833,0,0,0,0,0,2.09185,0.00153894,0,0.00153894,0,0,0,1
5.58,0,0,0,0,0,2.1082,0.00153894,0,0.00153894,0,0,0,1
5.58167,0,0,0,0,0,2.1082,0.00153894,0,0.00153894,0,0,0,1
5.58333,0,0,0,0,0,2.1082,0.00256888,0,0.00256888,0,0,0,1
5.585,0,0,0,0,0,2.1082,0.00256888,0,0.00256888,0,0,0,1
5.58667,0,0,0,0,0,2.1082,0.00256888,0,0.00256888,0,0,0,1
5.58833,0,0,0,0,0,2.1082,0.00256888,0,0.00256888,0,0,0,1
5.59,0,0,0,0,0,2.10531,0.00256888,0,0.00256888,0,0,0,1
5.59167,0,0,0,0,0,2.10531,0.00256888,0,0.00256888,0,0,0,1
5.59333,0,0,0,0,0,2.10531,0.00256888,0,0.00256888,0,0,0,1
5.595,0,0,0,0,0,2.10531,0.00256888,0,0.00256888,0,0,0,1
5.59667,0,0,0,0,0,2.10531,0.00256888,0,0.00256888,0,0,0,1
5.59833,0,0,0,0,0,2.10531,0.00256888,0,0.00256888,0,0,0,1
5.6,0,0,0,0,0,2.03755,0.00106336,0,0.00106336,0,0,0,1
5.60167,0,0,0,0,0,2.03755,0.00106336,0,0.00106336,0,0,0,1
5.60333,0,0,0,0,0,2.03755,0.00106336,0,0.00106336,0,0,0,1
5.605,0,0,0,0,0,2.03755,0.00106336,0,0.00106336,0,0,0,1
5.60667,0,0,0,0,0,2.03755,0.00106336,0,0.00106336,0,0,0,1
5.60833,0,0,0,0,0,2.03755,0.0030955,0,0.0030955,0,0,0,1
5.61,0,0,0,0,0,2.13534,0.0030955,0,0.0030955,0,0,0,1
5.61167,0,0,0,0,0,2.13534,0.0030955,0,0.0030955,0,0,0,1
5.61333,0,0,0,0,0,2.13534,0.0030955,0,0.0030955,0,0,0,1
5.615,0,0,0,0,0,2.13534,0.0030955,0,0.0030955,0,0,0,1
5.61667,0,0,0,0,0,2.13534,0.000750641,0,0.000750641,0,0,0,1
5.61833,0,0,0,0,0,2.13534,0.000750641,0,0.000750641,0,0,0,1
5.62,0,0,0,0,0,2.13534,0.000750641,0,0.000750641,0,0,0,1
5.62167,0,0,0,0,0,2.13534,0.000750641,0,0.000750641,0,0,0,1
5.62333,0,0,0,0,0,2.13534,0.000750641,0,0.000750641,0,0,0,1
5.625,0,0,0,0,0,2.13534,0.000750641,0,0.000750641,0,0,0,1
5.62667,0,0,0,0,0,2.13534,0.000750641,0,0.000750641,0,0,0,1
5.62833,0,0,0,0,0,2.13534,0.000750641,0,0.000750641,0,0,0,1
5.63,0,0,0,0,0,2.05065,0.000750641,0,0.000750641,0,0,0,1
5.63167,0,0,0,0,0,2.05065,0.000750641,0,0.000750641,0,0,0,1
5.63333,0,0,0,0,0,2.05065,-0.000226108,0,-0.000226108,0,0,0,1
5.635,0,0,0,0,0,2.05065,-0.000226108,0,-0.000226108,0,0,0,1
5.63667,0,0,0,0,0,2.05065,-0.000226108,0,-0.000226108,0,0,0,1
5.63833,0,0,0,0,0,2.05065,-0.000226108,0,-0.000226108,0,0,0,1
5.64,0,0,0,0,0,2.05477,-0.000226108,0,-0.000226108,0,0,0,1
5.64167,0,0,0,0,0,2.05477,0.00328692,0,0.00328692,0,0,0,1
5.64333,0,0,0,0,0,2.05477,0.00328692,0,0.00328692,0,0,0,1
5.645,0,0,0,0,0,2.05477,0.00328692,0,0.00328692,0,0,0,1
5.64667,0,0,0,0,0,2.05477,0.00328692,0,0.00328692,0,0,0,1
5.64833,0,0,0,0,0,2.05477,0.00328692,0,0.00328692,0,0,0,1
5.65,0,0,0,0,0,2.0866,0.00328692,0,0.00328692,0,0,0,1
5.65167,0,0,0,0,0,2.0866,0.00328692,0,0.00328692,0,0,0,1
5.65333,0,0,0,0,0,2.0866,0.00328692,0,0.00328692,0,0,0,1
5.655,0,0,0,0,0,2.0866,0.00328692,0,0.00328692,0,0,0,1
5.65667,0,0,0,0,0,2.0866,0.00328692,0,0.00328692,0,0,0,1
5.65833,0,0,0,0,0,2.0866,-0.000581581,0,-0.000581581,0,0,0,1
5.66,0,0,0,0,0,2.11679,-0.000581581,0,-0.000581581,0,0,0,1
5.66167,0,0,0,0,0,2.11679,-0.000581581,0,-0.000581581,0,0,0,1
5.66333,0,0,0,0,0,2.11679,-0.000581581,0,-0.000581581,0,0,0,1
5.665,0,0,0,0,0,2.11679,-0.000581581,0,-0.000581581,0,0,0,1
5.66667,0,0,0,0,0,2.11679,0.000302267,0,0.000302267,0,0,0,1
5.66833,0,0,0,0,0,2.11679,0.000302267,0,0.000302267,0,0,0,1
5.67,0,0,0,0,0,2.08739,0.000302267,0,0.000302267,0,0,0,1
5.67167,0,0,0,0,0,2.08739,0.000302267,0,0.000302267,0,0,0,1
5.67333,0,0,0,0,0,2.08739,0.000302267,0,0.000302267,0,0,0,1
5.675,0,0,0,0,0,2.08739,0.000302267,0,0.000302267,0,0,0,1
5.67667,0,0,0,0,0,2.08739,0.000302267,0,0.000302267,0,0,0,1
5.67833,0,0,0,0,0,2.08739,0.000302267,0,0.000302267,0,0,0,1
5.68,0,0,0,0,0,2.02609,0.000302267,0,0.000302267,0,0,0,1
5.68167,0,0,0,0,0,2.02609,0.000302267,0,0.000302267,0,0,0,1
5.68333,0,0,0,0,0,2.02609,0.00169639,0,0.00169639,0,0,0,1
5.685,0,0,0,0,0,2.02609,0.00169639,0,0.00169639,0,0,0,1
5.68667,0,0,0,0,0,2.02609,0.00169639,0,0.00169639,0,0,0,1
5.68833,0,0,0,0,0,2.02609,0.00169639,0,0.00169639,0,0,0,1
5.69,0,0,0,0,0,2.14993,0.00169639,0,0.00169639,0,0,0,1
5.69167,0,0,0,0,0,2.14993,-0.000723844,0,-0.000723844,0,0,0,1
5.69333,0,0,0,0,0,2.14993,-0.000723844,0,-0.000723844,0,0,0,1
5.695,0,0,0,0,0,2.14993,-0.000723844,0,-0.000723844,0,0,0,1
5.69667,0,0,0,0,0,2.14993,-0.000723844,0,-0.000723844,0,0,0,1
5.69833,0,0,0,0,0,2.14993,-0.000723844,0,-0.000723844,0,0,0,1
5.7,0,0,0,0,0,2.15229,-0.000723844,0,-0.000723844,0,0,0,1
5.70167,0,0,0,0,0,2.15229,-0.000723844,0,-0.000723844,0,0,0,1
5.70333,0,0,0,0,0,2.15229,-0.000723844,0,-0.000723844,0,0,0,1
5.705,0,0,0,0,0,2.15229,-0.000723844,0,-0.000723844,0,0,0,1
5.70667,0,0,0,0,0,2.15229,-0.000723844,0,-0.000723844,0,0,0,1
5.70833,0,0,0,0,0,2.15229,0.00378187,0,0.00378187,0,0,0,1
5.71,0,0,0,0,0,2.0243,0.00378187,0,0.00378187,0,0,0,1
5.71167,0,0,0,0,0,2.0243,0.00378187,0,0.00378187,0,0,0,1
5.71333,0,0,0,0,0,2.0243,0.00378187,0,0.00378187,0,0,0,1
5.715,0,0,0,0,0,2.0243,0.00378187,0,0.00378187,0,0,0,1
5.71667,0,0,0,0,0,2.0243,0.0035021,0,0.0035021,0,0,0,1
5.71833,0,0,0,0,0,2.0243,0.0035021,0,0.0035021,0,0,0,1
5.72,0,0,0,0,0,2.0243,0.0035021,0,0.0035021,0,0,0,1
5.72167,0,0,0,0,0,2.0243,0.0035021,0,0.0035021,0,0,0,1
5.72333,0,0,0,0,0,2.0243,0.0035021,0,0.0035021,0,0,0,1
5.725,0,0,0,0,0,2.0243,0.0035021,0,0.0035021,0,0,0,1
5.72667,0,0,0,0,0,2.0243,0.0035021,0,0.0035021,0,0,0,1
5.72833,0,0,0,0,0,2.0243,0.0035021,0,0.0035021,0,0,0,1
5.73,0,0,0,0,0,2.08722,0.0035021,0,0.0035021,0,0,0,1
5.73167,0,0,0,0,0,2.08722,0.0035021,0,0.0035021,0,0,0,1
5.73333,0,0,0,0,0,2.08722,-0.000515921,0,-0.000515921,0,0,0,1
5.735,0,0,0,0,0,2.08722,-0.000515921,0,-0.000515921,0,0,0,1
5.73667,0,0,0,0,0,2.08722,-0.000515921,0,-0.000515921,0,0,0,1
5.73833,0,0,0,0,0,2.08722,-0.000515921,0,-0.000515921,0,0,0,1
5.74,0,0,0,0,0,2.0993,-0.000515921,0,-0.000515921,0,0,0,1
5.74167,0,0,0,0,0,2.0993,0.00482277,0,0.00482277,0,0,0,1
5.74333,0,0,0,0,0,2.0993,0.00482277,0,0.00482277,0,0,0,1
5.745,0,0,0,0,0,2.0993,0.00482277,0,0.00482277,0,0,0,1
5.74667,0,0,0,0,0,2.0993,0.00482277,0,0.00482277,0,0,0,1
5.74833,0,0,0,0,0,2.0993,0.00482277,0,0.00482277,0,0,0,1
5.75,0,0,0,0,0,1.86475,0.00482277,0,0.00482277,0,0,0,1
5.75167,0,0,0,0,0,1.86475,0.00482277,0,0.00482277,0,0,0,1
5.75333,0,0,0,0,0,1.86475,0.00482277,0,0.00482277,0,0,0,1
5.755,0,0,0,0,0,1.86475,0.00482277,0,0.00482277,0,0,0,1
5.75667,0,0,0,0,0,1.86475,0.00482277,0,0.00482277,0,0,0,1
5.75833,0,0,0,0,0,1.86475,-0.00037337,0,-0.00037337,0,0,0,1
5.76,0,0,0,0,0,1.84432,-0.00037337,0,-0.00037337,0,0,0,1
5.76167,0,0,0,0,0,1.84432,-0.00037337,0,-0.00037337,0,0,0,1
5.76333,0,0,0,0,0,1.84432,-0.00037337,0,-0.00037337,0,0,0,1
5.765,0,0,0,0,0,1.84432,-0.00037337,0,-0.00037337,0,0,0,1
5.76667,0,0,0,0,0,1.84432,-0.00090974,0,-0.00090974,0,0,0,1
5.76833,0,0,0,0,0,1.84432,-0.00090974,0,-0.00090974,0,0,0,1
5.77,0,0,0,0,0,0,-0.00090974,0,-0.00090974,0,0,0,1
5.77167,0,0,0,0,0,0,-0.00090974,0,-0.00090974,0,0,0,1
5.77333,0,0,0,0,0,0,-0.00090974,0,-0.00090974,0,0,0,1
5.775,0,0,0,0,0,0,-0.00090974,0,-0.00090974,0,0,0,1
5.77667,0,0,0,0,0,0,-0.00090974,0,-0.00090974,0,0,0,1
5.77833,0,0,0,0,0,0,-0.00090974,0,-0.00090974,0,0,0,1
5.78,0,0,0,0,0,0,-0.00090974,0,-0.00090974,0,0,0,1
5.78167,0,0,0,0,0,0,-0.00090974,0,-0.00090974,0,0,0,1
5.78333,0,0,0,0,0,0,0.00266287,0,0.00266287,0,0,0,1
5.785,0,0,0,0,0,0,0.00266287,0,0.00266287,0,0,0,1
5.78667,0,0,0,0,0,0,0.00266287,0,0.00266287,0,0,0,1
5.78833,0,0,0,0,0,0,0.00266287,0,0.00266287,0,0,0,1
5.79,0,0,0,0,0,0,0.00266287,0,0.00266287,0,0,0,1
5.79167,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.79333,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.795,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.79667,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.79833,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.8,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.80167,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.80333,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.805,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.80667,0,0,0,0,0,0,0.00562274,0,0.00562274,0,0,0,1
5.80833,0,0,0,0,0,0,0.00375421,0,0.00375421,0,0,0,1
5.81,0,0,0,0,0,0,0.00375421,0,0.00375421,0,0,0,1
5.81167,0,0,0,0,0,0,0.00375421,0,0.00375421,0,0,0,1
5.81333,0,0,0,0,0,0,0.00375421,0,0.00375421,0,0,0,1
5.815,0,0,0,0,0,0,0.00375421,0,0.00375421,0,0,0,1
5.81667,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.81833,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.82,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.82167,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.82333,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.825,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.82667,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.82833,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.83,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.83167,0,0,0,0,0,0,0.00116664,0,0.00116664,0,0,0,1
5.83333,0,0,0,0,0,0,0.00286406,0,0.00286406,0,0,0,1
5.835,0,0,0,0,0,0,0.00286406,0,0.00286406,0,0,0,1
5.83667,0,0,0,0,0,0,0.00286406,0,0.00286406,0,0,0,1
5.83833,0,0,0,0,0,0,0.00286406,0,0.00286406,0,0,0,1
5.84,0,0,0,0,0,0,0.00286406,0,0.00286406,0,0,0,1
5.84167,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.84333,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.845,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.84667,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.84833,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.85,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.85167,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.85333,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.855,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.85667,0,0,0,0,0,0,0.00345124,0,0.00345124,0,0,0,1
5.85833,0,0,0,0,0,0,0.00188527,0,0.00188527,0,0,0,1
5.86,0,0,0,0,0,0,0.00188527,0,0.00188527,0,0,0,1
5.86167,0,0,0,0,0,0,0.00188527,0,0.00188527,0,0,0,1
5.86333,0,0,0,0,0,0,0.00188527,0,0.00188527,0,0,0,1
5.865,0,0,0,0,0,0,0.00188527,0,0.00188527,0,0,0,1
5.86667,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.86833,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.87,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.87167,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.87333,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.875,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.87667,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.87833,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.88,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.88167,0,0,0,0,0,0,0.00289625,0,0.00289625,0,0,0,1
5.88333,0,0,0,0,0,0,-0.00025808,0,-0.00025808,0,0,0,1
5.885,0,0,0,0,0,0,-0.00025808,0,-0.00025808,0,0,0,1
5.88667,0,0,0,0,0,0,-0.00025808,0,-0.00025808,0,0,0,1
5.88833,0,0,0,0,0,0,-0.00025808,0,-0.00025808,0,0,0,1
5.89,0,0,0,0,0,0,-0.00025808,0,-0.00025808,0,0,0,1
5.89167,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.89333,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.895,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.89667,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.89833,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.9,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.90167,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.90333,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.905,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.90667,0,0,0,0,0,0,8.21E-05,0,8.21E-05,0,0,0,1
5.90833,0,0,0,0,0,0,-0.00103984,0,-0.00103984,0,0,0,1
5.91,0,0,0,0,0,0,-0.00103984,0,-0.00103984,0,0,0,1
5.91167,0,0,0,0,0,0,-0.00103984,0,-0.00103984,0,0,0,1
5.91333,0,0,0,0,0,0,-0.00103984,0,-0.00103984,0,0,0,1
5.915,0,0,0,0,0,0,-0.00103984,0,-0.00103984,0,0,0,1
5.91667,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.91833,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.92,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.92167,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.92333,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.925,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.92667,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.92833,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.93,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.93167,0,0,0,0,0,0,-0.000305919,0,-0.000305919,0,0,0,1
5.93333,0,0,0,0,0,0,0.000283583,0,0.000283583,0,0,0,1
5.935,0,0,0,0,0,0,0.000283583,0,0.000283583,0,0,0,1
5.93667,0,0,0,0,0,0,0.000283583,0,0.000283583,0,0,0,1
5.93833,0,0,0,0,0,0,0.000283583,0,0.000283583,0,0,0,1
5.94,0,0,0,0,0,0,0.000283583,0,0.000283583,0,0,0,1
5.94167,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.94333,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.945,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.94667,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.94833,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.95,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.95167,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.95333,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.955,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.95667,0,0,0,0,0,0,-0.0003972,0,-0.0003972,0,0,0,1
5.95833,0,0,0,0,0,0,0.00327945,0,0.00327945,0,0,0,1
5.96,0,0,0,0,0,1.07599,0.00327945,0,0.00327945,0,0,0,1
5.96167,0,0,0,0,0,1.07599,0.00327945,0,0.00327945,0,0,0,1
5.96333,0,0,0,0,0,1.07599,0.00327945,0,0.00327945,0,0,0,1
5.965,0,0,0,0,0,1.07599,0.00327945,0,0.00327945,0,0,0,1
5.96667,0,0,0,0,0,1.07599,0.000581068,0,0.000581068,0,0,0,1
5.96833,0,0,0,0,0,1.07599,0.000581068,0,0.000581068,0,0,0,1
5.97,0,0,0,0,0,1.8187,0.000581068,0,0.000581068,0,0,0,1
5.97167,0,0,0,0,0,1.8187,0.000581068,0,0.000581068,0,0,0,1
5.97333,0,0,0,0,0,1.8187,0.000581068,0,0.000581068,0,0,0,1
5.975,0,0,0,0,0,1.8187,0.000971141,0,0.000971141,0,0,0,1
5.97667,0,0,0,0,0,1.8187,0.000971141,0,0.000971141,0,0,0,1
5.97833,0,0,0,0,0,1.8187,0.000971141,0,0.000971141,0,0,0,1
5.98,0,0,0,0,0,2.23475,0.000971141,0,0.000971141,0,0,0,1
5.98167,0,0,0,0,0,2.23475,0.000971141,0,0.000971141,0,0,0,1
5.98333,0,0,0,0,0,2.23475,0.000971141,0,0.000971141,0,0,0,1
5.985,0,0,0,0,0,2.23475,0.000971141,0,0.000971141,0,0,0,1
5.98667,0,0,0,0,0,2.23475,0.000971141,0,0.000971141,0,0,0,1
5.98833,0,0,0,0,0,2.23475,0.000971141,0,0.000971141,0,0,0,1
5.99,0,0,0,0,0,2.07248,0.000971141,0,0.000971141,0,0,0,1
5.99167,0,0,0,0,0,2.07248,0.00101305,0,0.00101305,0,0,0,1
5.99333,0,0,0,0,0,2.07248,0.00101305,0,0.00101305,0,0,0,1
5.995,0,0,0,0,0,2.07248,0.00101305,0,0.00101305,0,0,0,1
5.99667,0,0,0,0,0,2.07248,0.00101305,0,0.00101305,0,0,0,1
5.99833,0,0,0,0,0,2.07248,0.00101305,0,0.00101305,0,0,0,1
6,0,0,0,0,0,2.1806,0.00104418,0,0.00104418,0,0,0,1
6.00167,0,0,0,0,0,2.1806,0.00104418,0,0.00104418,0,0,0,1
6.00333,0,0,0,0,0,2.1806,0.00104418,0,0.00104418,0,0,0,1
6.005,0,0,0,0,0,2.1806,0.00104418,0,0.00104418,0,0,0,1
6.00667,0,0,0,0,0,2.1806,0.00104418,0,0.00104418,0,0,0,1
6.00833,0,0,0,0,0,2.1806,0.00104418,0,0.00104418,0,0,0,1
6.01,0,0,0,0,0,2.09734,0.00104418,0,0.00104418,0,0,0,1
6.01167,0,0,0,0,0,2.09734,0.00104418,0,0.00104418,0,0,0,1
6.01333,0,0,0,0,0,2.09734,0.00104418,0,0.00104418,0,0,0,1
6.015,0,0,0,0,0,2.09734,0.00104418,0,0.00104418,0,0,0,1
6.01667,0,0,0,0,0,2.09734,0.000644386,0,0.000644386,0,0,0,1
6.01833,0,0,0,0,0,2.09734,0.000644386,0,0.000644386,0,0,0,1
6.02,0,0,0,0,0,2.09734,0.000644386,0,0.000644386,0,0,0,1
6.02167,0,0,0,0,0,2.09734,0.000644386,0,0.000644386,0,0,0,1
6.02333,0,0,0,0,0,2.09734,0.000644386,0,0.000644386,0,0,0,1
6.025,0,0,0,0,0,2.09734,0.000644386,0,0.000644386,0,0,0,1
6.02667,0,0,0,0,0,2.09734,0.000644386,0,0.000644386,0,0,0,1
6.02833,0,0,0,0,0,2.09734,0.000644386,0,0.000644386,0,0,0,1
6.03,0,0,0,0,0,2.14624,0.000644386,0,0.000644386,0,0,0,1
6.03167,0,0,0,0,0,2.14624,0.000644386,0,0.000644386,0,0,0,1
6.03333,0,0,0,0,0,2.14624,0.00177614,0,0.00177614,0,0,0,1
6.035,0,0,0,0,0,2.14624,0.00177614,0,0.00177614,0,0,0,1
6.03667,0,0,0,0,0,2.14624,0.00177614,0,0.00177614,0,0,0,1
6.03833,0,0,0,0,0,2.14624,0.00177614,0,0.00177614,0,0,0,1
6.04,0,0,0,0,0,2.07517,0.00177614,0,0.00177614,0,0,0,1
6.04167,0,0,0,0,0,2.07517,0.000964716,0,0.000964716,0,0,0,1
6.04333,0,0,0,0,0,2.07517,0.000964716,0,0.000964716,0,0,0,1
6.045,0,0,0,0,0,2.07517,0.000964716,0,0.000964716,0,0,0,1
6.04667,0,0,0,0,0,2.07517,0.000964716,0,0.000964716,0,0,0,1
6.04833,0,0,0,0,0,2.07517,0.000964716,0,0.000964716,0,0,0,1
6.05,0,0,0,0,0,2.1267,0.00233098,0,0.00233098,0,0,0,1
6.05167,0,0,0,0,0,2.1267,0.00233098,0,0.00233098,0,0,0,1
6.05333,0,0,0,0,0,2.1267,0.00233098,0,0.00233098,0,0,0,1
6.055,0,0,0,0,0,2.1267,0.00233098,0,0.00233098,0,0,0,1
6.05667,0,0,0,0,0,2.1267,0.00233098,0,0.00233098,0,0,0,1
6.05833,0,0,0,0,0,2.1267,0.00233098,0,0.00233098,0,0,0,1
6.06,0,0,0,0,0,2.22435,0.00233098,0,0.00233098,0,0,0,1
6.06167,0,0,0,0,0,2.22435,0.00233098,0,0.00233098,0,0,0,1
6.06333,0,0,0,0,0,2.22435,0.00233098,0,0.00233098,0,0,0,1
6.065,0,0,0,0,0,2.22435,0.00233098,0,0.00233098,0,0,0,1
6.06667,0,0,0,0,0,2.22435,0.00186498,0,0.00186498,0,0,0,1
6.06833,0,0,0,0,0,2.22435,0.00186498,0,0.00186498,0,0,0,1
6.07,0,0,0,0,0,2.10334,0.00186498,0,0.00186498,0,0,0,1
6.07167,0,0,0,0,0,2.10334,0.00186498,0,0.00186498,0,0,0,1
6.07333,0,0,0,0,0,2.10334,0.00186498,0,0.00186498,0,0,0,1
6.075,0,0,0,0,0,2.10334,0.00429479,0,0.00429479,0,0,0,1
6.07667,0,0,0,0,0,2.10334,0.00429479,0,0.00429479,0,0,0,1
6.07833,0,0,0,0,0,2.10334,0.00429479,0,0.00429479,0,0,0,1
6.08,0,0,0,0,0,2.15349,0.00429479,0,0.00429479,0,0,0,1
6.08167,0,0,0,0,0,2.15349,0.00429479,0,0.00429479,0,0,0,1
6.08333,0,0,0,0,0,2.15349,0.00429479,0,0.00429479,0,0,0,1
6.085,0,0,0,0,0,2.15349,0.00429479,0,0.00429479,0,0,0,1
6.08667,0,0,0,0,0,2.15349,0.00429479,0,0.00429479,0,0,0,1
6.08833,0,0,0,0,0,2.15349,0.00429479,0,0.00429479,0,0,0,1
6.09,0,0,0,0,0,2.14134,0.00429479,0,0.00429479,0,0,0,1
6.09167,0,0,0,0,0,2.14134,0.00431995,0,0.00431995,0,0,0,1
6.09333,0,0,0,0,0,2.14134,0.00431995,0,0.00431995,0,0,0,1
6.095,0,0,0,0,0,2.14134,0.00431995,0,0.00431995,0,0,0,1
6.09667,0,0,0,0,0,2.14134,0.00431995,0,0.00431995,0,0,0,1
6.09833,0,0,0,0,0,2.14134,0.00431995,0,0.00431995,0,0,0,1
6.1,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.10167,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.10333,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.105,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.10667,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.10833,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.11,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.11167,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.11333,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.115,0,0,0,0,0,2.12089,0.00332975,0,0.00332975,0,0,0,1
6.11667,0,0,0,0,0,2.12089,0.00468575,0,0.00468575,0,0,0,1
6.11833,0,0,0,0,0,2.12089,0.00468575,0,0.00468575,0,0,0,1
6.12,0,0,0,0,0,1.98732,0.00468575,0,0.00468575,0,0,0,1
6.12167,0,0,0,0,0,1.98732,0.00468575,0,0.00468575,0,0,0,1
6.12333,0,0,0,0,0,1.98732,0.00468575,0,0.00468575,0,0,0,1
6.125,0,0,0,0,0,1.98732,0.00267108,0,0.00267108,0,0,0,1
6.12667,0,0,0,0,0,1.98732,0.00267108,0,0.00267108,0,0,0,1
6.12833,0,0,0,0,0,1.98732,0.00267108,0,0.00267108,0,0,0,1
6.13,0,0,0,0,0,0,0.00267108,0,0.00267108,0,0,0,1
